0ElectionDate,1OfficeCode(Text),2DistrictCode(Text),3StatusCode,4CountyCode,5CountyName,6OfficeDescription,7PartyOrder,8PartyName,9PartyDescription,10CandidateID,11CandidateLastName,12CandidateFirstName,13CandidateMiddleName,14CandidateFormerName,15CandidateVotes,16WriteIn(W)/Uncommitted(Z),17Recount(*),18Nominated(N)/Elected(E)
11/8/22,16,2500,0,82,WAYNE,25th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511953,Zelenak,David,J.,,9551,,,E
11/8/22,16,3000,0,82,WAYNE,30th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511895,Holley,Brigette,Officer,,1811,,,E
11/8/22,16,3300,0,82,WAYNE,33rd District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514781,Hesson,Jennifer,Coleman,,20935,,,E
11/8/22,16,3400,0,82,WAYNE,34th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,508755,Oakley,Brian,A.,,19625,,,E
11/8/22,16,3500,0,63,OAKLAND,35th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,510611,Gerou,Michael,J.,,825,,,E
11/8/22,16,3500,0,82,WAYNE,35th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,510611,Gerou,Michael,J.,,40886,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,507890,Adams,Lydia,Nance,,76271,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,520461,Evans,Raeigen,L.,,69343,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,517490,Garrett,Austin,W.,,60672,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,517620,Jones,Kenyetta,Stanford,,75053,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,519506,McClinton,Jacquelyn,A.,,61036,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,520503,Perkins,Sean,B.,,55443,,,E
11/8/22,16,3600,0,82,WAYNE,36th District Judge of District Court Incumbent 6 Year Terms (7) Positions,8,NPA,No  Affiliation,517577,Williams Jr.,Larry,D.,,56314,,,E
11/8/22,16,3600,1,82,WAYNE,36th District Judge of District Court Non-Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,520628,Sabree,Adam,,,80508,,,E
11/8/22,16,3600,1,82,WAYNE,36th District Judge of District Court Non-Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,520521,Yancey,Tenisha,Renee,,96295,,,E
11/8/22,16,3600,1,82,WAYNE,36th District Judge of District Court Non-Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,517824,Davis,Kahlilia,Yvette,,10,W,,
11/8/22,16,3600,2,82,WAYNE,36th District Judge of District Court Incumbent - Partial Term Ending 01/01/2025 (1) Position,8,NPA,No  Affiliation,520497,Taylor,Marlena,E.,,109126,,,E
11/8/22,16,3600,3,82,WAYNE,36th District Judge of District Court Incumbent - Partial Term Ending 01/01/2027 (1) Position,8,NPA,No  Affiliation,520080,Sherman,Millicent,,,101522,,,E
11/8/22,16,3700,0,50,MACOMB,37th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,516687,Faunce,Suzanne,,,33101,,,E
11/8/22,16,3900,0,50,MACOMB,39th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,519432,Hakim,Alyia,Marie,,14640,,,E
11/8/22,16,041A0,0,50,MACOMB,41A District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,507833,Sierawski,Stephen,S.,,76915,,,E
11/8/22,16,041B0,0,50,MACOMB,41B District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514791,Fuca,Carrie,Lynn,,35753,,,E
11/8/22,16,4300,0,63,OAKLAND,43rd District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,508805,Longo,Joseph,,,15129,,,E
11/8/22,16,4400,0,63,OAKLAND,44th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,513684,Wittenberg,Jamie,,,20783,,,E
11/8/22,16,4500,0,63,OAKLAND,45th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,510921,Appel,Michelle,Friedman,,10187,,,E
11/8/22,16,4500,0,63,OAKLAND,45th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,519555,Richard,Brenda,,,5792,,,
11/8/22,16,4600,0,63,OAKLAND,46th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517501,Arvant,Cynthia,M.,,27806,,,E
11/8/22,16,4700,0,63,OAKLAND,47th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,506205,Parker,Marla,,,24276,,,E
11/8/22,16,4800,0,63,OAKLAND,48th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511861,Barron,Marc,,,37726,,,E
11/8/22,16,5201,0,63,OAKLAND,52nd District - 1st Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517389,Law,David,,,46492,,,E
11/8/22,16,5202,0,63,OAKLAND,52nd District - 2nd Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511877,Kostin,Kelley,,,31953,,,E
11/8/22,16,5203,0,63,OAKLAND,52nd District - 3rd Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,509759,Carniak,Nancy,Tolwin,,47864,,,E
11/8/22,16,5204,0,63,OAKLAND,52nd District - 4th Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,520600,Goetz,Tonya,Clawson,,14533,,,
11/8/22,16,5204,0,63,OAKLAND,52nd District - 4th Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514829,Hartig,Kirsten,Nielsen,,18993,,,E
11/8/22,16,5300,0,47,LIVINGSTON,53rd District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,519446,Murphy,Shauna,N.,,56534,,,E
11/8/22,16,054A0,0,23,EATON,54A District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,520703,Flores,Tony,,,490,,,E
11/8/22,16,054A0,0,23,EATON,54A District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,520726,Jackson,Brian,T.,,468,,,
11/8/22,16,054A0,0,23,EATON,54A District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,519478,Simmons,Kristen,D.,,716,,,E
11/8/22,16,054A0,0,33,INGHAM,54A District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,520703,Flores,Tony,,,16486,,,E
11/8/22,16,054A0,0,33,INGHAM,54A District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,520726,Jackson,Brian,T.,,11818,,,
11/8/22,16,054A0,0,33,INGHAM,54A District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,519478,Simmons,Kristen,D.,,22257,,,E
11/8/22,16,054B0,1,19,CLINTON,54B District Judge of District Court Non-Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,520484,Babcock,Lisa,,,653,,,E
11/8/22,16,054B0,1,33,INGHAM,54B District Judge of District Court Non-Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,520484,Babcock,Lisa,,,8090,,,E
11/8/22,16,054B0,2,19,CLINTON,54B District Judge of District Court Incumbent - Partial Term Ending 01/01/2025 (1) Position,8,NPA,No  Affiliation,520289,Greenwalt,Molly,Hennessey,,656,,,E
11/8/22,16,054B0,2,33,INGHAM,54B District Judge of District Court Incumbent - Partial Term Ending 01/01/2025 (1) Position,8,NPA,No  Affiliation,520289,Greenwalt,Molly,Hennessey,,7883,,,E
11/8/22,16,5500,0,33,INGHAM,55th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514440,Allen,Donald,,,40762,,,E
11/8/22,16,056A0,0,23,EATON,56A District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517683,O'Neill,Julie,,,23143,,,E
11/8/22,16,056A0,0,23,EATON,56A District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,520731,Tetloff,Ryan,John,,14278,,,
11/8/22,16,5800,0,3,ALLEGAN,58th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517594,Mulder,Judy,K.,,1885,,,E
11/8/22,16,5800,0,70,OTTAWA,58th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517594,Mulder,Judy,K.,,82817,,,E
11/8/22,16,5900,1,41,KENT,59th District Judge of District Court Non-Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,520378,Christensen,Nicholas,,,12437,,,E
11/8/22,16,6000,0,61,MUSKEGON,60th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517603,Nolan,Geoffrey,T.,,43928,,,E
11/8/22,16,6100,0,41,KENT,61st District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,519536,Ayoub,Nicholas,,,34768,,,E
11/8/22,16,6100,0,41,KENT,61st District Judge of District Court Incumbent 6 Year Terms (2) Positions,8,NPA,No  Affiliation,517208,Faber,Jennifer,L.,,41846,,,E
11/8/22,16,6100,2,41,KENT,61st District Judge of District Court Incumbent - Partial Term Ending 01/01/2027 (1) Position,8,NPA,No  Affiliation,520734,Ross,Angela,T.,,45747,,,E
11/8/22,16,6702,0,25,GENESEE,67th District - 2nd Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,519618,Hammon,Jessica,J.,,21259,,,E
11/8/22,16,7001,0,73,SAGINAW,70th District - 1st Division Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,511796,Jurrens,M.,Randall,,15458,,,E
11/8/22,16,7200,0,74,ST. CLAIR,72nd District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514860,Hulewicz,Michael,Lee,,44942,,,E
11/8/22,16,7400,0,9,BAY,74th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514814,Janer,Mark,,,31784,,,E
11/8/22,16,8200,2,65,OGEMAW,82nd District Judge of District Court Incumbent - Partial Term Ending 01/01/2027 (1) Position,8,NPA,No  Affiliation,520572,Beebe,Mary,A.,,5246,,,E
11/8/22,16,8200,2,65,OGEMAW,82nd District Judge of District Court Incumbent - Partial Term Ending 01/01/2027 (1) Position,8,NPA,No  Affiliation,520653,Daniel,Troy,B.,,2792,,,
11/8/22,16,8200,2,72,ROSCOMMON,82nd District Judge of District Court Incumbent - Partial Term Ending 01/01/2027 (1) Position,8,NPA,No  Affiliation,520572,Beebe,Mary,A.,,7323,,,E
11/8/22,16,8200,2,72,ROSCOMMON,82nd District Judge of District Court Incumbent - Partial Term Ending 01/01/2027 (1) Position,8,NPA,No  Affiliation,520653,Daniel,Troy,B.,,3457,,,
11/8/22,16,8600,0,5,ANTRIM,86th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514801,Stepka,Michael,S.,,8287,,,E
11/8/22,16,8600,0,28,GD. TRAVERSE,86th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514801,Stepka,Michael,S.,,30028,,,E
11/8/22,16,8600,0,45,LEELANAU,86th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,514801,Stepka,Michael,S.,,8447,,,E
11/8/22,16,9600,0,52,MARQUETTE,96th District Judge of District Court Incumbent 6 Year Term (1) Position,8,NPA,No  Affiliation,517437,Weber,Karl,,,20919,,,E
11/8/22,17,400,2,4,ALPENA,ALPENA Judge of Probate Court Incumbent - Partial Term Ending 01/01/2025 (1) Position Files With County,8,NPA,No  Affiliation,520476,Curtis,Alan,M.,,7339,,,E
11/8/22,17,400,2,4,ALPENA,ALPENA Judge of Probate Court Incumbent - Partial Term Ending 01/01/2025 (1) Position Files With County,8,NPA,No  Affiliation,520852,Muszynski,Cynthia,M.,,5105,,,
11/8/22,17,1300,0,13,CALHOUN,CALHOUN Judge of Probate Court Incumbent 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,514922,Jaconette,Michael,L.,,32625,,,E
11/8/22,17,1400,2,14,CASS,CASS Judge of Probate Court Incumbent - Partial Term Ending 01/01/2025 (1) Position Files With County,8,NPA,No  Affiliation,520424,Bealor,Carol,Montavon,,12991,,,E
11/8/22,17,2800,2,28,GD. TRAVERSE,GD. TRAVERSE Judge of Probate Court Incumbent - Partial Term Ending 01/01/2025 (1) Position Files With County,8,NPA,No  Affiliation,520532,Whitten,Jennifer,L.,,29418,,,E
11/8/22,17,3900,0,39,KALAMAZOO,KALAMAZOO Judge of Probate Court Incumbent 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,516672,Pierangeli,Scott,,,69337,,,E
11/8/22,17,4100,0,41,KENT,KENT Judge of Probate Court Incumbent 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,517572,Ackert,Terence,J.,,175777,,,E
11/8/22,17,4100,9,41,KENT,KENT Judge of Probate Court New Judgeship 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,520425,Rose,Avery,D.,,174787,,,E
11/8/22,17,5000,2,50,MACOMB,MACOMB Judge of Probate Court Incumbent - Partial Term Ending 01/01/2027 (1) Position Files With County,8,NPA,No  Affiliation,520642,Schimke,Sara,A.,,214874,,,E
11/8/22,17,6000,2,60,MONTMORENCY,MONTMORENCY Judge of Probate Court Incumbent - Partial Term Ending 01/01/2025 (1) Position Files With County,8,NPA,No  Affiliation,520494,Greene,Lora,E.,,3145,,,E
11/8/22,17,6100,0,61,MUSKEGON,MUSKEGON Judge of Probate Court Incumbent 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,517649,Sprader,Brenda,E.,,43821,,,E
11/8/22,17,6300,0,63,OAKLAND,OAKLAND Judge of Probate Court Incumbent 6 Year Terms (2) Positions Files With County,8,NPA,No  Affiliation,517561,Callaghan,Jennifer,S.,,281636,,,E
11/8/22,17,6300,0,63,OAKLAND,OAKLAND Judge of Probate Court Incumbent 6 Year Terms (2) Positions Files With County,8,NPA,No  Affiliation,514790,Ryan,Kathleen,A.,,261110,,,E
11/8/22,17,6500,2,65,OGEMAW,OGEMAW Judge of Probate Court Incumbent - Partial Term Ending 01/01/2025 (1) Position Files With County,8,NPA,No  Affiliation,520416,Williams,Scott,M.,,6087,,,E
11/8/22,17,8200,0,82,WAYNE,WAYNE Judge of Probate Court Incumbent 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,517454,Paolucci,Lawrence,Joseph,,320837,,,E
11/8/22,17,8200,1,82,WAYNE,WAYNE Judge of Probate Court Non-Incumbent 6 Year Term (1) Position Files With County,8,NPA,No  Affiliation,520783,McClory,Michael,James,,317225,,,E
11/8/22,90,0,1,1,ALCONA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,3324,,,
11/8/22,90,0,1,1,ALCONA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2424,,,
11/8/22,90,0,1,2,ALGER,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,2625,,,
11/8/22,90,0,1,2,ALGER,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,1519,,,
11/8/22,90,0,1,3,ALLEGAN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,29425,,,
11/8/22,90,0,1,3,ALLEGAN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,26167,,,
11/8/22,90,0,1,4,ALPENA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7893,,,
11/8/22,90,0,1,4,ALPENA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,5698,,,
11/8/22,90,0,1,5,ANTRIM,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7529,,,
11/8/22,90,0,1,5,ANTRIM,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6031,,,
11/8/22,90,0,1,6,ARENAC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,4189,,,
11/8/22,90,0,1,6,ARENAC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2724,,,
11/8/22,90,0,1,7,BARAGA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,1806,,,
11/8/22,90,0,1,7,BARAGA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,1519,,,
11/8/22,90,0,1,8,BARRY,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,16425,,,
11/8/22,90,0,1,8,BARRY,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,13410,,,
11/8/22,90,0,1,9,BAY,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,32356,,,
11/8/22,90,0,1,9,BAY,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,14821,,,
11/8/22,90,0,1,10,BENZIE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,6699,,,
11/8/22,90,0,1,10,BENZIE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,3593,,,
11/8/22,90,0,1,11,BERRIEN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,40683,,,
11/8/22,90,0,1,11,BERRIEN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,20894,,,
11/8/22,90,0,1,12,BRANCH,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8630,,,
11/8/22,90,0,1,12,BRANCH,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6870,,,
11/8/22,90,0,1,13,CALHOUN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,31915,,,
11/8/22,90,0,1,13,CALHOUN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,17559,,,
11/8/22,90,0,1,14,CASS,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,11828,,,
11/8/22,90,0,1,14,CASS,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,7826,,,
11/8/22,90,0,1,15,CHARLEVOIX,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7932,,,
11/8/22,90,0,1,15,CHARLEVOIX,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6440,,,
11/8/22,90,0,1,16,CHEBOYGAN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,6506,,,
11/8/22,90,0,1,16,CHEBOYGAN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6509,,,
11/8/22,90,0,1,17,CHIPPEWA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8486,,,
11/8/22,90,0,1,17,CHIPPEWA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,5541,,,
11/8/22,90,0,1,18,CLARE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7547,,,
11/8/22,90,0,1,18,CLARE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,5194,,,
11/8/22,90,0,1,19,CLINTON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,26437,,,
11/8/22,90,0,1,19,CLINTON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,13386,,,
11/8/22,90,0,1,20,CRAWFORD,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,3856,,,
11/8/22,90,0,1,20,CRAWFORD,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,2451,,,
11/8/22,90,0,1,21,DELTA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,9625,,,
11/8/22,90,0,1,21,DELTA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,7127,,,
11/8/22,90,0,1,22,DICKINSON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,6727,,,
11/8/22,90,0,1,22,DICKINSON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4802,,,
11/8/22,90,0,1,23,EATON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,34630,,,
11/8/22,90,0,1,23,EATON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,16876,,,
11/8/22,90,0,1,24,EMMET,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,11308,,,
11/8/22,90,0,1,24,EMMET,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,7267,,,
11/8/22,90,0,1,25,GENESEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,112284,,,
11/8/22,90,0,1,25,GENESEE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,51695,,,
11/8/22,90,0,1,26,GLADWIN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,6982,,,
11/8/22,90,0,1,26,GLADWIN,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4588,,,
11/8/22,90,0,1,27,GOGEBIC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,4458,,,
11/8/22,90,0,1,27,GOGEBIC,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,1712,,,
11/8/22,90,0,1,28,GD. TRAVERSE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,34738,,,
11/8/22,90,0,1,28,GD. TRAVERSE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,15924,,,
11/8/22,90,0,1,29,GRATIOT,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8821,,,
11/8/22,90,0,1,29,GRATIOT,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6063,,,
11/8/22,90,0,1,30,HILLSDALE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,9896,,,
11/8/22,90,0,1,30,HILLSDALE,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,8229,,,
11/8/22,90,0,1,31,HOUGHTON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,8976,,,
11/8/22,90,0,1,31,HOUGHTON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,5969,,,
11/8/22,90,0,1,32,HURON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7449,,,
11/8/22,90,0,1,32,HURON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,6965,,,
11/8/22,90,0,1,33,INGHAM,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,86863,,,
11/8/22,90,0,1,33,INGHAM,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,27451,,,
11/8/22,90,0,1,34,IONIA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,14990,,,
11/8/22,90,0,1,34,IONIA,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,11505,,,
11/8/22,90,0,1,35,IOSCO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,7477,,,
11/8/22,90,0,1,35,IOSCO,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1520,No,,,,4726,,,
11/8/22,90,0,1,36,IRON,State Proposal - 22-1: Constitutional Amendment: Voters for Transparency and Term Limits,8,NPA,No  Affiliation,-1519,Yes,,,,3407,,,
